startTime,endTime,startIdx,endIdx,classification
829431,1167176,66000,106999,3
2939254,3258059,241000,282999,3
10040472,10117713,821000,829999,5
11015479,11227810,907000,923999,5
14686713,14999271,1206000,1238999,2
17594738,17846863,1440000,1463999,2
19707874,20064960,1628000,1675999,3
21248194,21676630,1766000,1811999,3
22647520,22746433,1907000,1916999,4
29430708,29552522,2465000,2478999,5
30113605,30297379,2520000,2541999,5
31534276,31787982,2653000,2679999,2
31980243,32202527,2694000,2713999,2
32676103,32873637,2749000,2768999,2
37775088,38083754,3200000,3242999,3
39060653,39261634,3334000,3356999,3
40309042,40507601,3486000,3518999,5
40697821,40935224,3538000,3567999,5
41417354,41654122,3614000,3640999,5
44270641,44673364,3881000,3916999,2
45001860,45228211,3942000,3963999,2
50261426,50612127,4446000,4493999,3
51392053,51644329,4557000,4588999,3
57751504,58134176,5097000,5134999,2
58980704,59175051,5200000,5219999,2
62592764,62984153,5512000,5559999,3
63647345,63976611,5612000,5646999,3
66919556,67067915,5925000,5943999,5
