startTime,endTime,startIdx,endIdx,classification
13901670,15579574,80000,106999,4
16693134,17132487,126000,134999,5
19551927,20346385,183000,194999,3
20669665,20970454,198000,202999,3
22316054,23794350,221000,246999,2
25373271,27108967,273000,299999,4
27978635,28421809,315000,323999,5
30664250,31673388,371000,386999,3
32874746,34511578,404000,431999,2
35886971,37280597,450000,475999,4
38743536,39700613,501000,511999,5
42352146,43390918,561000,569999,3
45188633,47420226,592000,622999,2
48970852,50726834,640000,664999,4
51958208,53517327,680000,699999,5
55158967,56758568,739000,756999,3
58102488,60205186,772000,800999,2
61642164,63215862,820000,840999,4
64659110,65064183,862000,868999,5
66284925,66485268,883000,886999,5
67973165,69254947,921000,938999,3
70845599,72393665,961000,987999,2
