startTime,endTime,startIdx,endIdx,classification
8951645,9326619,46000,48999,3
11665036,12012092,61000,64999,3
15089118,15714745,85000,91999,2
19878870,20146296,114000,116999,2
23767894,24278088,138000,140999,4
25356405,26194951,145000,148999,4
27656427,28111843,162000,168999,5
29839600,30102829,178000,181999,5
32296079,32676795,200000,203999,3
35199877,35599304,218000,220999,3
37778009,38581883,237000,242999,2
40397123,40661331,251000,253999,2
41689941,42203902,261000,264999,4
44567691,45073777,275000,278999,4
46123235,47002023,289000,300999,5
47571865,48048549,304000,309999,5
50322619,50854299,332000,335999,3
52635504,53012712,345000,347999,3
54058897,54811182,355000,361999,2
55881821,56449361,366000,369999,2
57857464,58807229,379000,383999,4
59602325,60271165,387000,390999,4
61356881,62577059,402000,418999,5
62718298,63213869,420000,426999,5
