startTime,endTime,startIdx,endIdx,classification
681023,857555,26000,35999,3
1761895,2107981,84000,103999,2
3111508,3312049,150000,161999,2
6313890,6605766,325000,345999,5
10583088,10794238,578000,591999,3
11711379,11934568,644000,658999,2
13233980,13428037,726000,738999,2
16162648,16324534,891000,904999,5
17495804,17589050,973000,979999,5
18344358,18782024,1038000,1064999,3
19742142,19951244,1116000,1130999,3
21676107,21848499,1233000,1244999,2
22370060,22686572,1279000,1308999,4
23459055,23608040,1370000,1387999,4
24415795,24709797,1458000,1479999,5
25569541,25797450,1535000,1549999,5
27812394,27944266,1678000,1687999,3
28420243,28626332,1719000,1733999,2
29606100,29753552,1784000,1793999,2
30525731,30754330,1840000,1859999,4
31460085,31596804,1911000,1923999,4
34700313,34914462,2153000,2167999,3
35552172,35712642,2201000,2212999,3
36182775,36490990,2243000,2263999,2
37454127,37615170,2313000,2324999,2
39654676,40054714,2452000,2481999,5
41655941,41937996,2571000,2592999,3
42910555,43069271,2642000,2653999,3
44612564,44795016,2749000,2761999,2
46685924,46852572,2861000,2872999,4
47590225,47802007,2920000,2935999,5
49724823,49987365,3040000,3056999,3
51279411,51552912,3133000,3153999,2
52359957,52533057,3197000,3208999,2
54699498,55151757,3333000,3364999,5
57048590,57242611,3475000,3487999,3
57895954,58099784,3519000,3533999,3
