startTime,endTime,startIdx,endIdx,classification
204026,325630,7000,15999,7
738123,1132076,33000,56999,7
1314572,1590544,61000,79999,7
2848686,3097005,138000,153999,7
4156052,4520714,194000,214999,7
4911090,5320792,228000,245999,7
6270590,6562288,284000,297999,7
6860240,7330885,307000,328999,7
8376549,8781290,362000,377999,7
9173991,9547391,390000,407999,7
9804017,10372085,417000,448999,7
12483721,13012999,550000,572999,7
13896589,14087862,604000,612999,7
15421194,16004440,659000,681999,7
16328390,16703788,690000,699999,7
16852165,17069587,703000,709999,7
17503683,17789261,721000,727999,7
17954985,18477574,731000,749999,7
18702487,19044824,755000,763999,7
19200268,19746546,767000,787999,7
19898767,20458879,793000,813999,7
20649492,21133163,818000,830999,7
22265371,22520923,850000,863999,7
26121397,26666938,1098000,1118999,6
27545082,28256414,1253000,1325999,6
28729186,28938392,1348000,1377999,6
31172872,31276001,1650000,1660999,6
31888529,32132135,1783000,1800999,6
32510006,32684221,1893000,1909999,6
33110552,35183344,1928000,2100999,6
36103003,36353197,2272000,2308999,6
36491090,37046885,2318000,2388999,6
37472774,38163985,2405000,2495999,6
38576403,38825946,2513000,2557999,6
39493236,39821983,2647000,2720999,6
40572325,41118458,2770000,2840999,6
41622926,42078867,2883000,2955999,6
44454490,45123378,3077000,3120999,8
45325906,45640970,3127000,3158999,8
46227075,46638371,3200000,3236999,8
46891203,47181766,3243000,3264999,8
47952953,48742081,3308000,3372999,8
49538316,49886311,3450000,3473999,8
50116480,50747156,3479000,3510999,8
50953598,51385563,3517000,3533999,8
51559372,51988235,3536000,3559999,8
52393355,52742296,3576000,3605999,8
52878120,53902129,3614000,3678999,8
54134373,54484059,3685000,3714999,8
56015743,56871639,3779000,3817999,8
56995279,57404016,3822000,3833999,8
57494350,57898344,3837000,3862999,8
59061469,59218318,3902000,3909999,8
59524018,59744302,3921000,3928999,8
59910486,60184326,3936000,3965999,8
60960703,61408110,4046000,4075999,8
61565743,61880146,4080000,4093999,8
62181462,62566810,4100000,4112999,8
62704310,63172035,4115000,4136999,8
63390074,63906853,4141000,4168999,8
64359116,65084482,4200000,4244999,8
65437717,65749059,4253000,4266999,8
65869798,66516261,4273000,4296999,8
66754689,67021577,4302000,4314999,8
67072915,67316565,4319000,4335999,8
67848088,68105363,4363000,4381999,8
68449858,68904882,4392000,4431999,8
69349753,69572526,4447000,4455999,8
