startTime,endTime,startIdx,endIdx,classification
2898031,6689752,20000,76999,3
8980362,12785852,99000,153999,2
14293318,17856083,168000,215999,4
19086528,22490011,239000,292999,5
23821173,26791628,308000,365999,3
28045970,30860769,388000,441999,2
32150657,34987031,462000,508999,5
36289694,39190036,525000,570999,4
41037358,43347142,596000,650999,3
44772651,47811458,679000,734999,2
49008130,52413572,757000,816999,5
54249803,57685573,847000,887999,4
59923417,63679812,926000,1002999,3
