startTime,endTime,startIdx,endIdx,classification
100109,491197,0,3999,3
863827,1109953,6000,8999,3
2059294,2749705,17000,21999,4
4013800,4674900,31000,35999,3
4862661,5343907,38000,40999,2
5558629,6137968,43000,46999,4
7537649,7905304,54000,57999,3
9806751,11595998,64000,74999,3
13831302,14320800,86000,89999,2
16237029,16433882,99000,100999,2
17857891,18800990,109000,114999,4
20072051,22597032,121000,138999,5
26361164,27419138,156000,163999,3
28118669,28483193,167000,170999,3
28746335,29353767,174000,177999,2
29353836,29925635,178000,180999,2
30868755,31037901,185000,186999,2
32353751,33380165,194000,198999,4
33970211,34620444,201000,205999,4
38230456,39376089,223000,229999,3
40658756,41264945,235000,238999,3
41863245,44272507,243000,258999,2
44938041,47015583,264000,278999,4
48171095,48742405,287000,291999,5
51540706,51950064,308000,311999,3
53362051,53900093,318000,321999,3
55425964,57688549,329000,348999,2
59338040,60953144,360000,369999,4
63794429,64237823,386000,388999,3
64650574,65009536,391000,392999,3
66547746,67123636,399000,402999,3
