startTime,endTime,startIdx,endIdx,classification
1799992,2668785,9000,14999,4
3353852,3798297,18000,20999,4
5630321,6330491,32000,36999,3
6526224,7002119,38000,40999,3
11593289,12177046,82000,88999,2
13037581,13450054,95000,98999,2
15162202,17090887,111000,121999,4
18766160,19218016,133000,136999,3
20017562,20327509,141000,143999,3
23389738,23736740,167000,169999,2
28985883,29944012,210000,215999,4
30201626,31055004,217000,221999,4
32727866,33240912,232000,235999,3
33753092,34070371,239000,240999,3
34985400,36131055,247000,254999,2
36663015,37404933,258000,261999,2
40388753,41036856,276000,278999,4
42473115,43108726,286000,289999,5
46683064,47220907,317000,320999,3
49703868,50399011,333000,338999,2
50835447,51275808,341000,343999,2
52647693,53776407,352000,357999,4
54084001,54702944,359000,361999,4
60815128,61598128,409000,413999,3
61832559,62259670,415000,417999,3
64128600,64824753,427000,432999,2
