startTime,endTime,startIdx,endIdx,classification
4621250,5109157,242000,269999,3
8027797,8376531,422000,449999,5
10747224,11168828,598000,625999,2
12219222,12536668,682000,699999,2
21226639,21493794,1148000,1163999,2
22608582,22790433,1216000,1225999,2
31813160,32260051,1720000,1743999,3
32827095,33231393,1770000,1789999,3
45668205,46085977,2404000,2425999,3
46771310,47098194,2458000,2473999,3
48882456,50379180,2560000,2633999,2
55327251,55832544,2870000,2899999,5
59804963,61329145,3116000,3195999,3
63326648,65093985,3298000,3381999,2
