startTime,endTime,startIdx,endIdx,classification
198682,852738,2000,9999,0
2975866,4030054,32000,46999,0
5615559,5959323,67000,71999,0
7111428,7741918,82000,87999,0
8374624,8852326,95000,101999,0
9083913,10144188,104000,121999,0
10377404,10787487,125000,133999,0
11022025,11188848,137000,141999,1
13451765,14205849,169000,175999,0
14665161,15900947,179000,190999,0
16694520,17399812,197000,207999,0
20822490,23752965,249000,276999,0
24029026,24378205,279000,282999,0
25736714,26613789,291000,297999,0
27402856,27713712,308000,313999,0
33386294,34357137,367000,377999,0
34739493,34943733,381000,383999,0
40899370,41199606,430000,434999,0
41668983,44135169,441000,461999,0
45630895,45943738,475000,481999,1
49484926,50540977,513000,523999,0
50837964,51437833,526000,531999,0
51742192,53545679,534000,549999,0
53746239,55534602,551000,565999,0
