startTime,endTime,startIdx,endIdx,classification
5611306,5674732,160000,165999,0
5976704,6143439,176000,181999,0
9272613,10259631,276000,309999,0
17743651,17868299,524000,527999,0
17993272,18312705,532000,541999,0
19634015,19945505,580000,589999,0
21197933,21518580,626000,635999,0
22992976,23300103,678000,687999,0
25049970,25177288,738000,741999,0
29135427,29317450,852000,857999,0
31108699,31332338,908000,915999,0
31515735,31635955,922000,925999,0
32880205,33171044,962000,971999,0
34915592,35169039,1022000,1029999,0
36503549,36794020,1068000,1077999,0
37044348,37290725,1086000,1093999,0
38237121,38609266,1122000,1133999,0
41377015,42167761,1214000,1237999,0
