startTime,endTime,startIdx,endIdx,classification
92460,4484990,0,13999,0
6234158,7086448,21000,23999,0
7281895,9095637,25000,37999,1
11560173,13878264,48000,68999,1
13878337,15751698,69000,78999,0
15904801,17622196,81000,96999,1
18523878,19339338,106000,112999,1
19739721,20418625,116000,123999,1
20957424,21905089,128000,133999,0
22024462,22666219,137000,145999,1
22985166,24124383,149000,161999,0
24588042,24940385,166000,169999,1
25500725,27164343,175000,182999,0
28799548,30932334,210000,223999,0
31199043,32449820,226000,238999,1
36632341,37644880,265000,273999,1
39445523,40663208,286000,292999,0
41055134,43502239,296000,306999,0
44110265,45123683,311000,316999,1
45433382,46071208,320000,323999,0
46205961,46737134,327000,333999,1
47181343,56532091,337000,389999,0
57227967,57737348,396000,401999,1
58090277,59709921,404000,411999,0
59752589,60503658,413000,423999,1
60664894,62933370,427000,437999,0
