startTime,endTime,startIdx,endIdx,classification
2347965,2562202,186000,207999,0
4672247,4724922,330000,333999,0
6061860,6175351,432000,443999,0
6909801,7220065,508000,535999,0
8951606,9142881,642000,657999,0
9571075,9699737,688000,697999,0
10865060,11028247,770000,783999,0
11507635,11635205,818000,827999,0
15794787,15975701,1116000,1135999,0
16413125,16591723,1170000,1185999,0
17571169,17698023,1250000,1257999,0
30327272,30454254,2120000,2129999,0
30999162,31237955,2168000,2185999,0
32899556,33045910,2290000,2299999,0
33553291,33747043,2328000,2339999,0
34232674,35190074,2368000,2429999,0
53796688,53859341,3650000,3655999,0
58746174,59208605,3950000,3987999,1
