startTime,endTime,startIdx,endIdx,classification
2618532,2790379,392000,427999,6
4880881,5065669,764000,811999,6
5733586,5965753,924000,987999,6
11938449,12247064,1916000,1971999,6
13899139,14188618,2322000,2377999,6
15792598,15899809,2704000,2733999,6
27378125,28420270,4814000,4947999,7
30145480,30660181,5104000,5201999,7
31243665,31375758,5286000,5315999,7
32612688,32715139,5502000,5521999,7
34625451,34729630,5782000,5807999,7
36335208,36449285,6032000,6055999,7
47320628,47561655,7600000,7643999,8
48243636,48612524,7754000,7803999,8
49927095,50046339,7968000,7991999,8
50816780,51209878,8104000,8161999,8
51503610,51937435,8196000,8257999,8
53058825,53482056,8392000,8445999,8
53936688,54006117,8500000,8513999,8
56237188,56458617,8808000,8835999,8
59604018,59847018,9266000,9287999,8
62560676,62655166,9610000,9619999,8
63841224,64056231,9752000,9783999,8
65476253,65845679,9978000,10013999,8
66522077,66642002,10092000,10109999,8
