startTime,endTime,startIdx,endIdx,classification
368574,2541524,9000,42999,3
14083691,17158721,206000,251999,2
19219565,19724678,289000,301999,3
20540747,20972593,310000,318999,3
21996087,22332436,341000,345999,4
22332472,22602212,346000,350999,4
22701767,23174697,352000,356999,4
23174797,23573119,357000,362999,4
23573272,23955380,363000,366999,4
24507136,24730059,380000,385999,4
24884187,25939637,388000,402999,4
30922892,32239400,484000,508999,2
37227799,38685622,599000,641999,3
39810849,40915319,677000,702999,5
42260512,43215516,726000,743999,4
43652822,44670830,752000,769999,2
49766718,50977425,872000,897999,3
57273684,58442619,995000,1012999,2
62080515,63428258,1075000,1104999,3
