startTime,endTime,startIdx,endIdx,classification
1181230,1434315,6000,8999,3
5164994,5717543,38000,45999,2
6270166,6575555,48000,50999,2
7738856,8543993,64000,70999,4
11530409,13156952,94000,111999,5
15409322,17465538,139000,150999,3
18774827,20186778,166000,176999,4
22114364,23808675,196000,217999,2
29950345,31253849,287000,298999,3
33589827,34161938,325000,329999,4
34572811,35219214,333000,336999,4
36994675,38251132,352000,365999,2
39079941,39568074,377000,383999,5
41436107,42736640,404000,414999,3
46263204,48124921,444000,461999,2
48924620,50769845,474000,490999,5
51148932,52566221,496000,508999,3
56619394,57472177,541000,549999,2
65150001,65964111,604000,610999,3
