startTime,endTime,startIdx,endIdx,classification
2461500,2775039,32000,49999,5
5422629,5752538,84000,99999,5
9119381,9736450,140000,157999,2
10767120,11278388,164000,175999,2
11782856,12312933,188000,197999,4
13014311,13647350,202000,211999,4
14007524,14512863,228000,247999,5
19232216,19888357,304000,319999,2
21181607,21552406,326000,337999,2
21738445,22295013,344000,357999,4
23669763,24400348,366000,375999,4
24712684,25006080,390000,407999,5
27706265,28188990,436000,453999,5
30509407,31271189,492000,507999,2
33072190,33480781,516000,523999,2
33678239,34365642,530000,541999,4
35051053,35631500,546000,555999,4
36068474,36564998,570000,589999,5
37676254,38145205,600000,615999,5
40625340,41074114,654000,667999,2
42137573,42727164,674000,685999,2
42934628,43505145,692000,705999,4
44981419,45417144,714000,725999,4
45648333,45818281,740000,751999,5
47395600,48036996,770000,789999,5
50602001,51111034,832000,847999,2
52306615,52624444,854000,865999,2
53062315,53776916,880000,895999,4
55345827,56058592,904000,915999,4
56312891,56659847,928000,945999,5
58647275,59041834,960000,975999,5
