startTime,endTime,startIdx,endIdx,classification
2542047,3066949,127000,146999,3
3419018,3828434,151000,163999,3
5123840,5452657,207000,219999,2
4240298,4730567,179000,199999,2
5613593,6470259,227000,256999,4
7047620,7294938,280000,295999,4
7450810,7673241,313000,326999,5
9488352,9656345,405000,415999,5
9936911,10361376,425000,439999,3
11067013,11304076,450000,458999,3
11479156,11901550,470000,490999,2
12266841,12741085,497000,513999,2
12823560,13407199,519000,534999,4
14359242,14866536,547000,562999,4
15076889,15403130,577000,590999,5
16973211,17186293,653000,664999,5
19309834,19893300,752000,776999,3
20149981,20517772,782000,795999,3
20920051,21419316,811000,831999,2
21670608,21879174,836000,847999,2
21938903,22870738,851000,869999,4
23410912,23800364,874000,885999,4
23985390,24217706,899000,913999,5
25823949,26017482,992000,1000999,5
26712052,27434732,1017000,1038999,3
28003989,28304140,1044000,1052999,3
28496723,29324240,1063000,1088999,2
29709713,29958531,1094000,1104999,2
30074714,31049738,1111000,1133999,4
31758600,31931917,1143000,1152999,4
32174142,32419204,1169000,1182999,5
33986225,34227517,1247000,1256999,5
35667039,35950211,1292000,1301999,3
34582607,35186190,1267000,1284999,3
36236510,36739549,1315000,1335999,2
37536470,37740774,1348000,1359999,2
37810240,38527009,1364000,1383999,4
39118299,39383926,1391000,1402999,4
39703845,39938338,1423000,1436999,5
40926110,41367625,1476000,1490999,5
41556574,42198888,1497000,1519999,3
42627258,42840921,1525000,1533999,3
43296934,43654636,1551000,1570999,2
43296934,44574461,1551000,1602999,2
44718438,45337939,1609000,1626999,4
45936468,46153999,1633000,1643999,4
46446254,46665015,1664000,1677999,5
48382757,48532725,1736000,1740999,5
48912540,49567437,1753000,1769999,3
49697014,50049570,1772000,1781999,3
50267388,50747163,1791000,1808999,2
51298268,51509187,1819000,1829999,2
51680067,52403248,1837000,1853999,4
52816039,53083941,1861000,1873999,4
53359759,53568964,1889000,1900999,5
54843525,55058478,1948000,1955999,5
55182128,55787143,1961000,1978999,3
56444058,56651392,1987000,1996999,3
56859625,57115032,2008000,2021999,2
57837480,58170267,2041000,2055999,2
58433089,59197830,2065000,2080999,4
60139806,60317678,2118000,2129999,5
61883883,62402283,2195000,2210999,5
62577133,63011314,2217000,2236999,3
63659490,63857449,2251000,2260999,3
64046590,64258838,2271000,2283999,2
65147279,65347835,2310000,2321999,2
65518835,66043282,2329000,2343999,4
