startTime,endTime,startIdx,endIdx,classification
1188552,3787313,63000,265999,2
4755426,5016396,331000,357999,2
7523361,10574738,548000,777999,3
11667750,11946825,853000,885999,3
13546822,13801015,1002000,1021999,4
17209319,17348588,1270000,1285999,4
19069808,23877096,1416000,1962999,5
25402600,26061526,2087000,2150999,2
26692501,38003799,2199000,2952999,2
40521866,44762197,3145000,3504999,3
46505117,51316315,3648000,4004999,4
52338420,57993930,4090000,4532999,5
59860646,63920132,4663000,4991999,3
