startTime,endTime,startIdx,endIdx,classification
1176748,1839442,42000,69999,4
3073259,3349814,116000,129999,4
3646680,4523422,150000,209999,5
5954055,6304924,298000,335999,3
8170562,8390748,456000,477999,3
12236487,12722232,720000,747999,4
14145805,14423317,810000,825999,4
14875339,15268102,860000,889999,5
16945235,17094931,1004000,1021999,3
18746477,19134072,1126000,1157999,3
23480480,23821320,1424000,1443999,4
25782943,26149650,1528000,1547999,4
26891299,27274271,1596000,1621999,5
29391756,29542986,1758000,1775999,3
31429183,31554928,1896000,1909999,3
34199040,34429117,2070000,2083999,2
35918032,36357428,2168000,2189999,4
38031934,38318568,2262000,2277999,4
38809182,39284959,2310000,2343999,5
41222979,41531061,2468000,2501999,3
43880557,44081646,2636000,2653999,3
49367130,49896905,2930000,2955999,4
51713792,51906324,3032000,3043999,4
52237158,52596944,3070000,3097999,5
