startTime,endTime,startIdx,endIdx,classification
95581,3146367,0,127999,0
3227571,4196167,132000,175999,1
4363874,5979817,184000,249999,0
6042485,6571160,254000,283999,1
7320919,7524159,314000,323999,1
7995513,8612702,348000,373999,0
10252638,11051108,440000,489999,1
11893267,12321918,526000,553999,1
12589397,12795741,570000,581999,0
14606004,14984304,662000,685999,1
15872892,16400337,726000,755999,1
17182901,18032132,798000,845999,1
18463011,18588227,868000,877999,1
18901044,19243092,894000,915999,1
20685549,21314289,984000,1027999,1
21819911,22680199,1056000,1101999,0
22992891,23182865,1118000,1127999,0
23245652,23763690,1132000,1161999,1
24462375,24813896,1194000,1209999,0
27503338,28056979,1368000,1397999,0
28571707,29077067,1422000,1447999,0
29460341,29619349,1466000,1473999,0
29916757,30062524,1488000,1499999,1
30971275,31157521,1544000,1555999,1
32623974,33140769,1620000,1645999,1
35337419,36253230,1750000,1797999,1
36822970,37271353,1826000,1847999,0
39416312,39756188,1936000,1951999,1
41948319,42091717,2036000,2041999,0
42375207,42521213,2054000,2061999,1
43476785,43584885,2102000,2107999,1
44090515,44249432,2132000,2139999,0
44815918,45031733,2164000,2179999,1
45316392,45427253,2194000,2203999,1
45689415,46458672,2218000,2253999,0
48552393,52156289,2340000,2495999,0
52659514,53433386,2522000,2557999,1
55616607,56428124,2654000,2697999,1
56849676,58430862,2718000,2779999,0
58458234,59269104,2782000,2833999,1
59473883,60643132,2846000,2893999,0
