startTime,endTime,startIdx,endIdx,classification
5360944,6686251,238000,297999,0
7342204,8657103,328000,395999,1
11557663,11994565,528000,555999,1
12325647,12534124,572000,581999,1
12851281,13026296,596000,603999,1
13333532,13643806,618000,637999,1
13743005,15336189,644000,717999,0
15930195,16431857,744000,771999,1
17146196,17307558,804000,811999,1
18004157,18367180,850000,867999,0
18478741,19364919,874000,919999,1
19748731,19970682,938000,951999,1
20297598,20485996,968000,979999,1
20557733,21314234,984000,1019999,0
21817780,23685023,1042000,1147999,0
26647027,26857239,1612000,1623999,0
28942283,31062712,1786000,1901999,0
31214871,31503650,1910000,1929999,1
31694288,32483947,1940000,1983999,1
33960261,34479199,2058000,2085999,1
34676061,36392185,2096000,2183999,0
36615631,37717158,2196000,2257999,1
38267875,38715369,2286000,2307999,0
38975628,43389635,2320000,2525999,0
43723486,44837543,2542000,2595999,1
45052792,46092030,2608000,2659999,0
46227380,46775210,2670000,2703999,1
47310375,47792570,2732000,2755999,0
49338612,64039073,2826000,3533999,0
