startTime,endTime,startIdx,endIdx,classification
2881618,3209546,222000,252999,2
8212345,8355315,666000,678999,2
10067621,10322833,827000,853999,3
15788457,15988404,1291000,1308999,3
17629424,18004691,1441000,1469999,4
21527929,21726655,1728000,1744999,4
23349477,23400554,1894000,1898999,5
26865930,27045261,2183000,2199999,5
28717738,29127104,2334000,2370999,2
32210373,32453724,2597000,2618999,2
34012021,34338133,2751000,2781999,3
38408331,38600121,3085000,3102999,3
39830317,40107402,3203000,3225999,4
44015985,44274651,3490000,3510999,4
49242416,49460387,3921000,3942999,5
50819400,51106848,4057000,4082999,2
52298421,53353242,4178000,4265999,2
54933156,55053088,4378000,4388999,2
56445451,56785675,4507000,4538999,3
60239876,60410971,4808000,4826999,3
61722191,62166823,4939000,4974999,4
66937420,67197482,5336000,5365999,5
70096950,70192120,5591000,5600999,5
