startTime,endTime,startIdx,endIdx,classification
95029,2503730,0,32999,0
4081542,6287644,51000,82999,0
7788095,9178830,105000,127999,0
9582383,10793739,133000,152999,0
11189766,11404087,158000,161999,0
11800865,13159132,167000,186999,0
15492224,16193072,223000,234999,0
17841222,18278152,292000,300999,0
20662639,21946995,338000,356999,0
23132704,25600539,365000,388999,0
27230233,27590108,402000,404999,0
28335691,28777290,409000,411999,0
30383932,32102671,420000,430999,0
33788480,34146712,442000,444999,0
34627132,35234596,448000,452999,0
36036816,36995581,458000,465999,0
37526360,37734492,470000,471999,0
39019337,40956685,479000,499999,0
41092498,43359060,501000,539999,0
44037800,44152331,550000,553999,0
45076530,45225146,566000,567999,0
46327348,46729824,577000,582999,0
48005493,49342516,599000,616999,0
49757189,51018639,623000,636999,0
54313032,55996509,667000,685999,0
56733757,57781525,692000,707999,0
60600861,60860496,830000,837999,0
61465560,62695457,856000,876999,0
