startTime,endTime,startIdx,endIdx,classification
992092,2343247,13000,40999,4
2713447,4426471,56000,118999,5
5556833,5948283,138000,147999,3
7050011,7540562,161000,175999,3
8001785,9759056,190000,234999,2
10885825,13667333,261000,332999,5
14390585,16856097,348000,378999,4
17374359,18184186,386000,402999,3
20074918,20764804,418000,430999,3
21341822,22951112,443000,515999,5
23796577,26215011,538000,575999,2
27340514,29227499,598000,627999,4
29589867,31227229,638000,670999,5
32357745,32891666,690000,702999,3
33840429,34456606,711000,726999,3
35256789,37498984,744000,797999,5
41436283,43646362,868000,925999,2
44798352,45383480,950000,962999,3
46754053,47174526,988000,1002999,3
47200970,48913765,1004000,1065999,5
51861269,53864404,1139000,1169999,2
54219144,54714829,1178000,1195999,3
56878465,57510086,1235000,1248999,3
