startTime,endTime,startIdx,endIdx,classification
3446267,4698423,157000,186999,3
5247537,6326111,202000,235999,2
8511454,9020139,315000,330999,5
10771444,12164386,391000,417999,3
12443007,13569733,431000,460999,2
13790797,15693349,471000,500999,4
15992959,17933383,517000,578999,5
21805429,22723773,708000,737999,3
22986932,24646516,747000,768999,4
24886921,26754495,782000,853999,5
27867510,29159842,888000,906999,3
29387624,30844818,917000,952999,2
31019093,32820609,960000,993999,4
33253177,34985312,1016000,1072999,5
35619036,36841760,1093000,1113999,3
37119855,38596653,1124000,1161999,2
38700798,40270119,1167000,1198999,4
40604114,42099862,1216000,1266999,5
42427321,43727824,1279000,1306999,3
44198152,45416828,1321000,1363999,2
45589576,47054141,1370000,1399999,4
47443167,49226362,1422000,1476999,5
49949395,50879768,1499000,1517999,3
51119048,52359926,1527000,1560999,2
52478484,53924312,1566000,1599999,4
54365285,55896063,1622000,1672999,5
56143621,57464472,1682000,1702999,3
57736198,59017316,1714000,1754999,2
59246537,60665585,1762000,1789999,4
61064631,62920357,1813000,1877999,5
63607762,64635139,1898000,1918999,3
64936925,66189861,1931000,1970999,2
66477914,68089404,1980000,2012999,4
