startTime,endTime,startIdx,endIdx,classification
307644,417552,12000,19999,0
795458,940796,44000,53999,0
2226020,2761456,142000,177999,0
3037754,3298480,194000,213999,0
3568041,3766411,230000,243999,0
4187344,4296305,272000,279999,0
4535377,4736298,294000,309999,0
5106333,5292129,334000,347999,0
5563517,5702162,364000,373999,0
6419030,6635393,420000,433999,0
6602472,6910512,432000,449999,0
7353512,7514022,478000,487999,0
10329343,10937889,686000,733999,0
13183142,13502626,902000,925999,0
14614430,15860154,1000000,1089999,1
17273334,17944632,1198000,1241999,0
21206620,21476386,1502000,1525999,0
21766390,22718072,1546000,1615999,0
23210324,23362277,1654000,1667999,0
23656685,23940552,1688000,1709999,0
24139193,24372534,1722000,1741999,0
24629078,24970349,1758000,1783999,0
25203158,25960466,1798000,1857999,0
26221908,26419962,1876000,1893999,0
28489205,29221347,2058000,2113999,0
29477312,29758572,2130000,2151999,0
30019771,30198759,2170000,2185999,0
30516153,30753410,2208000,2227999,0
30916193,31237197,2238000,2267999,0
31530615,31746441,2288000,2305999,0
32060727,32188593,2328000,2339999,0
32442166,32620973,2358000,2373999,0
32869827,33478487,2390000,2441999,0
37477531,37620807,2776000,2787999,0
43762862,45118361,3280000,3375999,0
50460713,50581931,3788000,3799999,0
50905070,51125846,3824000,3841999,0
51414765,52474714,3860000,3939999,0
57347753,59862394,4336000,4525999,0
