startTime,endTime,startIdx,endIdx,classification
3235119,3510233,24000,26999,3
4642091,4806776,34000,36999,3
5195618,5473939,45000,47999,2
9587691,9956661,85000,89999,5
11182500,11400441,101000,103999,3
13323897,13564430,122000,125999,2
16717897,16907687,147000,148999,4
17737890,18088554,161000,164999,5
19252368,19509468,177000,179999,3
25434131,26182603,236000,244999,5
28532809,28737839,265000,266999,3
31518295,32109212,287000,292999,2
37072334,37950634,331000,340999,5
39662674,39941437,358000,360999,3
43288031,43659414,385000,388999,2
46226764,46642408,409000,412999,4
49217868,49567394,432000,435999,5
51120648,51382070,446000,448999,3
53347933,53627898,466000,469999,2
55548633,55735889,488000,489999,4
58168051,58464912,513000,516999,5
60398901,60633505,536000,538999,3
61949690,62225134,546000,548999,3
62744994,63079155,557000,560999,2
64954274,65245535,576000,578999,4
67596772,67833307,602000,604999,5
69661102,70005252,624000,627999,3
70973732,71373262,633000,635999,3
72575627,72975184,649000,653999,2
74504207,74933932,669000,672999,4
76908452,77329193,692000,697999,5
