startTime,endTime,startIdx,endIdx,classification
92382,259844,0,15999,7
919726,1409823,66000,139999,7
9108646,9214250,1528000,1539999,7
16443129,16615956,2884000,2921999,7
26016142,26215416,4348000,4369999,6
35688638,36374929,5984000,6057999,6
37722667,38406878,6262000,6319999,6
45093224,45364826,7302000,7339999,8
52637649,52754733,8356000,8367999,8
55625598,55794504,8818000,8841999,8
56157997,56331871,8878000,8911999,8
57123634,57409859,8996000,9039999,8
58124416,58210210,9106000,9127999,8
58882672,58942659,9240000,9251999,8
60348703,60456078,9390000,9403999,8
61310266,61480009,9490000,9529999,8
62677573,62854692,9688000,9715999,8
63537646,65539507,9784000,9999999,8
67346918,67486344,10198000,10221999,8
