startTime,endTime,startIdx,endIdx,classification
4345233,66419570,350000,5619999,2
7583584,10070067,614000,831999,3
11581133,13990743,953000,1139999,4
15377111,17848576,1238000,1458999,5
19124872,21097578,1558000,1718999,2
22014292,23724432,1792000,1934999,4
24737151,27146226,2017000,2312999,3
28307445,30741016,2422000,2644999,5
31603721,34256397,2724000,2940999,2
35651184,39358837,3049000,3330999,4
40882850,43697689,3453000,3691999,3
44888655,47394844,3789000,4002999,5
48956264,52492524,4131000,4420999,2
53471622,56812805,4505000,4768999,4
57715978,59371644,4858000,5018999,3
60222305,62116213,5098000,5262999,5
63272168,64784707,5363000,5501999,2
