startTime,endTime,startIdx,endIdx,classification
3341064,3435333,196000,203999,2
4585525,4648075,262000,266999,2
5768181,5912243,342000,352999,4
6923831,6955506,410000,411999,4
13464444,13671464,850000,867999,3
14023713,14422769,889000,912999,3
15410059,15463174,961000,964999,3
16759611,16823237,1056000,1060999,4
17509002,17611003,1099000,1104999,4
18636600,18783081,1166000,1175999,4
20238753,20319388,1267000,1275999,2
20792733,20975169,1308000,1320999,2
21449735,21497194,1347000,1349999,2
21893013,21992416,1375000,1382999,2
22953097,23091780,1454000,1469999,5
23457541,23503873,1498000,1501999,5
25055486,25152103,1607000,1614999,5
26072129,26151793,1678000,1684999,5
28230340,28281560,1836000,1839999,3
29172354,29240042,1898000,1902999,3
30689077,30715073,2011000,2012999,4
31028315,31071610,2032000,2034999,4
31659306,31713802,2075000,2078999,4
32066997,32217999,2099000,2108999,4
35098513,35277827,2285000,2300999,2
35563730,35653095,2320000,2325999,2
37138665,37245057,2426000,2437999,5
37430595,37548360,2451000,2459999,5
37866949,37985895,2481000,2490999,5
38269868,38385262,2509000,2517999,5
39526273,39598255,2606000,2612999,3
41651343,41736301,2745000,2750999,4
42595762,42650265,2801000,2804999,4
44305359,44453079,2904000,2916999,2
46916831,47042622,3078000,3090999,5
47315356,47792392,3108000,3139999,5
48111259,48245618,3162000,3171999,5
49737804,49952859,3279000,3292999,3
54635410,54799348,3571000,3582999,2
55229960,55438222,3611000,3624999,2
56114390,56238611,3670000,3678999,2
