startTime,endTime,startIdx,endIdx,classification
1641312,2443337,98000,155999,4
3183298,3553352,194000,221999,4
4241855,4642420,280000,321999,5
6074909,6323757,416000,437999,5
6853386,7590848,476000,529999,2
8887580,9221378,602000,627999,2
10076808,10500771,688000,723999,3
11877755,12194797,814000,843999,3
13227481,13743120,924000,967999,4
14554790,14867440,1008000,1033999,4
15782971,16139105,1114000,1155999,5
17274336,17428850,1248000,1267999,5
18266856,18784733,1336000,1377999,2
19891627,20161187,1448000,1469999,2
21045930,21633448,1540000,1587999,3
22859557,23206638,1668000,1699999,3
23975462,24594930,1760000,1811999,4
25395069,25671838,1854000,1881999,4
26489348,26905623,1952000,1989999,5
28556153,28794634,2112000,2133999,5
29542975,30017546,2194000,2229999,2
31602444,32020457,2338000,2367999,2
32628638,33187943,2410000,2455999,3
34779362,35065393,2568000,2593999,3
36031376,36587167,2664000,2705999,4
37351479,37672348,2746000,2773999,4
39080160,39313166,2872000,2897999,5
40727729,41218926,3002000,3043999,5
43897772,44444483,3212000,3249999,2
44870645,45327752,3284000,3325999,3
46795235,47192519,3426000,3457999,3
48034429,48458921,3520000,3553999,4
49525223,49845179,3610000,3637999,4
50736661,51220984,3714000,3753999,5
52639602,52919954,3852000,3877999,5
54166251,54656474,3952000,3985999,2
55503280,55817687,4036000,4059999,2
56369155,56713904,4104000,4135999,3
58189114,58629790,4234000,4269999,3
59466864,60259623,4330000,4389999,4
60725287,61140481,4414000,4445999,4
