startTime,endTime,startIdx,endIdx,classification
93081,500434,0,7999,0
706825,982924,10000,14999,0
2897389,3791608,36000,49999,0
4035372,4499664,53000,61999,0
4677843,5081873,64000,69999,0
6689487,8145631,91000,105999,0
8371948,9583680,108000,121999,0
9907939,11477708,125000,148999,0
15526442,16575486,193000,201999,0
17502373,18221259,209000,217999,0
22791384,23849286,259000,268999,0
24100360,24316502,271000,273999,0
24714661,25237999,277000,281999,0
26343694,26876872,289000,293999,0
27016541,27369094,295000,297999,0
32890807,33841756,354000,362999,0
34062589,35655289,365000,381999,0
41752350,41932707,429000,431999,0
42266983,42735160,436000,441999,0
42950724,43212373,444000,446999,0
43785682,44268702,451000,454999,0
50227657,51065732,512000,519999,0
51601441,52005297,524000,527999,0
52422199,52734804,531000,533999,0
53800776,55525400,541000,552999,0
