startTime,endTime,startIdx,endIdx,classification
223362,644122,1000,4999,3
864478,1631672,6000,10999,3
2395954,2989766,16000,20999,2
3770409,4166283,24000,26999,2
4818427,5876190,31000,39999,4
6977217,7278027,50000,54999,5
9061895,9185023,80000,82999,5
9586983,10637377,90000,98999,3
11267860,11560988,102000,105999,3
12453028,13125838,115000,124999,2
13789668,14201274,130000,134999,2
14746576,15177409,140000,142999,4
16234404,16788693,153000,160999,5
18464368,18631842,188000,192999,5
18987037,20826853,199000,219999,3
21313272,21882404,225000,232999,2
22431528,22627161,237000,239999,2
24861206,25143733,282000,284999,5
26561151,26770064,308000,313999,5
27248133,28763244,321000,338999,3
29180150,29744117,344000,351999,2
30267733,30555382,355000,358999,2
32641891,32972474,391000,395999,5
34449910,34617468,424000,427999,5
35024342,36447001,435000,449999,3
36807505,37634479,454000,463999,2
38144157,38407792,467000,470999,2
40358494,42352546,490000,513999,5
42537142,43822988,518000,529999,3
44123706,44741482,534000,541999,2
45267177,45556043,545000,549999,2
45668760,46783972,552000,561999,4
47281677,47532564,565000,568999,4
48000919,48215272,576000,579999,5
49665478,49908439,598000,601999,5
50142550,50787215,605000,612999,3
51016353,51424533,614000,617999,3
51821252,52472414,623000,633999,2
53060319,53279448,638000,641999,2
53369083,54009253,644000,650999,4
54752195,55001248,655000,657999,4
55449467,55665609,667000,671999,5
56965536,57218658,688000,692999,5
57799767,58059674,700000,703999,3
58609440,58858408,707000,710999,3
59356551,59869850,715000,720999,2
60173046,60427598,723000,725999,2
