startTime,endTime,startIdx,endIdx,classification
7385860,10783920,26000,44999,3
13672642,14668237,59000,64999,2
18543547,19000536,79000,81999,2
22200947,23150850,95000,98999,4
24595733,25158360,104000,106999,4
26091431,26899821,111000,118999,5
28464330,28905933,125000,128999,5
30766903,31758016,138000,144999,3
33648355,34312362,153000,156999,3
36400373,37112748,168000,171999,2
39002156,39473084,179000,181999,2
40305946,41222662,186000,189999,4
44503325,45601366,204000,212999,5
46345338,46985867,217000,222999,5
48753122,49960326,233000,240999,3
50429688,50902220,243000,244999,3
51160251,51786441,246000,249999,3
52769238,53540898,255000,259999,2
59715451,60231004,288000,292999,5
61712099,62264605,309000,315999,5
