startTime,endTime,startIdx,endIdx,classification
92337,708518,0,55999,0
1214476,1331952,94000,103999,0
4823774,5831307,378000,453999,0
8892162,11576109,692000,897999,0
13076086,13178032,1022000,1031999,1
16895886,17031659,1288000,1297999,0
18346886,18584429,1384000,1407999,0
23286137,23372803,1736000,1741999,0
25120083,25266588,1860000,1869999,0
26771073,27198073,1958000,1985999,0
31289051,31405036,2276000,2283999,0
31881381,32670988,2314000,2365999,0
33093775,33460555,2392000,2417999,0
34428283,35325109,2482000,2543999,0
42101641,42852116,2978000,3035999,0
43521690,43790845,3084000,3103999,0
44238776,44498721,3132000,3149999,0
46721982,46761384,3296000,3299999,1
