startTime,endTime,startIdx,endIdx,classification
5499829,8732333,69000,110999,3
10015341,14022876,137000,190999,2
15148960,15394404,212000,217999,4
17013351,18794153,230000,248999,4
19891485,23714785,270000,322999,5
25827230,28377055,352000,375999,3
30029673,33608387,395000,436999,2
34468273,37171534,447000,473999,4
39473495,39929033,507000,518999,5
43222187,48544289,555000,592999,3
51165392,54892733,625000,664999,2
57004771,58825431,697000,717999,4
61062543,61597058,749000,765999,5
63563630,64016988,780000,790999,5
65718426,68406359,821000,848999,3
69863793,72675396,868000,902999,2
