startTime,endTime,startIdx,endIdx,classification
1891256,2050137,126000,145999,5
5522732,8455531,390000,583999,3
10917474,11680213,766000,831999,4
13325780,13453566,950000,965999,5
16342399,16638917,1162000,1193999,3
21201516,21646236,1514000,1559999,4
24176669,24267872,1736000,1747999,5
27802093,28162582,1986000,2029999,3
33354974,33660569,2394000,2419999,4
37852863,38214599,2736000,2775999,3
42642796,42906925,3086000,3109999,4
44911367,45066752,3238000,3259999,5
47786891,48146372,3456000,3497999,3
49565511,49721130,3580000,3595999,3
52791050,53036651,3844000,3865999,4
55660303,55821437,4030000,4049999,5
58700495,58806286,4238000,4249999,3
