startTime,endTime,startIdx,endIdx,classification
2330042,2747181,20000,23999,4
3751314,4213939,32000,36999,4
5109543,5361630,51000,55999,5
6495203,6713530,65000,68999,5
7640337,9780209,77000,100999,2
10876442,12532169,111000,124999,3
13778247,14304682,138000,144999,4
15041849,15412459,149000,154999,4
16375162,16696959,168000,173999,5
17687766,17934965,187000,192999,5
18730521,20674241,201000,223999,2
21795933,23554355,237000,253999,3
24537717,26167599,263000,279999,4
27255837,29202129,295000,321999,5
30025388,32514953,331000,363999,2
33522173,35365463,374000,392999,3
36535523,38122772,404000,420999,4
39552819,41495764,435000,462999,5
42122189,44781694,469000,494999,2
45827875,47600218,507000,521999,3
48448642,50337373,530000,550999,4
51491538,53326696,567000,591999,5
54706652,56246315,604000,620999,2
57122344,58700033,631000,640999,3
60085035,61573426,653000,666999,4
