startTime,endTime,startIdx,endIdx,classification
2362793,3504869,19000,35999,1
3726894,6649745,38000,61999,0
7979266,8856076,78000,102999,1
8942501,11395439,104000,126999,0
11459543,12266292,128000,144999,1
12594602,13971254,149000,156999,0
14009560,15010799,158000,181999,1
17077003,20640281,216000,289999,0
20867110,21756744,293000,320999,1
28208496,31726560,405000,427999,0
31817969,32986841,430000,455999,1
36797967,37807011,516000,561999,1
38730462,39341161,577000,590999,1
39400243,40407348,593000,603999,0
40453831,41784953,605000,638999,1
42747307,44048539,649000,658999,0
44124577,44882001,662000,687999,1
45024367,47085385,691000,718999,0
47120007,48522156,720000,746999,1
51779719,53266333,786000,823999,1
53559361,56153216,828000,849999,0
56217692,57305292,853000,875999,1
58828398,60090231,893000,920999,1
61528596,62534898,942000,969999,1
