startTime,endTime,startIdx,endIdx,classification
6894929,7413007,628000,693999,6
8380131,8674605,782000,819999,6
11398759,11898998,1078000,1129999,6
13882692,14206717,1360000,1399999,6
15785236,16110163,1536000,1595999,6
17646365,17838985,1794000,1819999,6
20427977,20801995,2118000,2177999,6
21954234,22288701,2298000,2365999,6
24851592,25095183,2848000,2887999,6
46324151,46383902,4538000,4545999,7
52115215,52960250,5006000,5083999,7
60908847,61138118,5654000,5669999,7
60999057,61192531,5660000,5673999,7
62594553,62809876,5756000,5767999,7
64627827,66787518,5884000,6319999,7
70671515,72677600,6810000,7025999,7
73326388,73598446,7078000,7107999,7
73911747,74059379,7136000,7151999,7
74418567,75089966,7182000,7277999,7
75277595,77758377,7298000,7643999,7
82270560,82769973,8218000,8335999,8
83551183,84538275,8472000,8621999,8
84817038,85289057,8648000,8709999,8
86864799,87304105,8928000,8991999,8
90695150,92047425,9404000,9561999,8
92504555,92920993,9612000,9665999,8
