startTime,endTime,startIdx,endIdx,classification
1690594,3748325,46000,170999,3
4252364,7066210,197000,316999,2
8152026,11746247,357000,533999,5
13838481,16234449,606000,639999,4
16977650,20525361,667000,801999,3
21172487,24664435,825000,978999,2
25851137,28089138,1028000,1094999,4
29196058,30773966,1166000,1309999,5
34073479,37351294,1437000,1561999,3
38182714,41571542,1585000,1704999,2
42687135,46562078,1734000,1844999,3
47964917,49949043,1894000,1990999,5
51717147,53916862,2051000,2100999,4
55504871,60144686,2155000,2406999,5
